timestamp,gender,age,enrolled_college,region,work_hours_week,personal_income,household_income,Are you or your family eligible for SNAP benefits or any governmental assistance program?,education_level,gpa_range,physical_activity_freq,dietary_style,food_thoughts_daily,fies_q1,fies_q2,fies_q3,fies_q4,fies_q5,fies_q6,fies_q7,fies_q8,rs_q1,rs_q2,rs_q3,rs_q4,rs_q5,rs_q6,smm_q1,smm_q2,smm_q3,smm_q4,smm_q5,smm_q6,smm_q7,smm_q8,pss_q1,pss_q2,pss_q3,pss_q4,pss_q5,pss_q6,pss_q7,pss_q8,pss_q9,pss_q10,k10_q1,k10_q2,k10_q3,k10_q4,k10_q5,k10_q6,exercise_days_week,breakfast_freq,whole_grains_freq,dairy_freq,caffeine_freq,fruits_freq,nuts_freq,rice_pasta_freq,meat_freq,leafy_veg_freq,beans_freq,fish_freq,fast_food_freq,multivitamin_freq,fish_oil_freq,fies_score,fies_level,resilience_score,RS_level,smm_score,smm_level,k10_score,k10_level
2022-09-14 20:40:11.452,Female,18-22,Yes,North America/Central America,Not applicable,"$1 to $4,999","$90,000 to $99,999",No,High School,3.7-4.0,3 times,I don’t follow a specific diet,8-11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,Sometimes,Fairly often,Sometimes,Very often,Sometimes,Almost never,Sometimes,Sometimes,Sometimes,Never,2.0,2.864229765013055,2.0,2.776141384388807,2.0,2.8990066225165565,2 times,5 times,5 times or more,5 times or more,4 times,5 times or more,1 time,4 times,5 times or more,5 times or more,4 times,0.0,2.0,0.0,0.0,1.0,High food security,14.0,Normal resilience,18.0,Likely to have a moderate effect,14.539377771918417,Moderate psychological distress
2022-09-15 16:57:01.086,Female,18-22,Yes,North America/Central America,Not applicable,"$1 to $4,999","$150,000 to $249,999",No,High School,3.7-4.0,3 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,3.0,1.0,2.0,2.0,Fairly often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Almost never,Sometimes,3.0,2.0,2.0,2.0,2.0,2.8990066225165565,1 time,3 times,2 times,1 time,Never,2 times,Never,4 times,5 times or more,2 times,2 times,0.0,1.0,0.0,0.0,1.0,High food security,18.0,Normal resilience,15.0,Likely to have a moderate effect,13.899006622516556,Moderate psychological distress
2022-09-18 10:52:06.042,Female,18-22,Yes,North America/Central America,11-20 hours,"$1 to $4,999","$20,000 to $29,999",Not sure,"2 or 4 Years of College Degree (AA, BA, BS)",3.0-3.39,4 times,I don’t follow a specific diet,0-3,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,Sometimes,Sometimes,Fairly often,Sometimes,Fairly Often,Fairly often,Fairly Often,Sometimes,Sometimes,Sometimes,3.0,2.0,2.0,2.0,3.0,2.0,4 times,3 times,2 times,5 times or more,Never,2 times,2 times,4 times,5 times or more,2 times,1 time,1.0,2.0,0.0,0.0,5.0,Very low food security,19.0,Normal resilience,17.0,Likely to have a moderate effect,14.0,Moderate psychological distress
2022-09-18 20:14:25.481,Female,18-22,Yes,North America/Central America,Not applicable,"$1 to $4,999","$50,000 to $59,999",Not sure,High School,3.4-3.69,2 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,Fairly often,Fairly often,Fairly often,Fairly Often,Sometimes,Sometimes,Fairly Often,Sometimes,Fairly Often,Sometimes,3.0,2.0,3.0,2.0,3.0,2.0,2 times,3 times,Never,2 times,5 times or more,5 times or more,1 time,4 times,1 time,3 times,Never,0.0,2.0,2.0,0.0,0.0,High food security,14.0,Normal resilience,14.0,Likely to have a moderate effect,15.0,Moderate psychological distress
2022-09-20 12:14:56.294,Male,18-22,Yes,North America/Central America,31-40 hours,"4,999 to $9,999","$40,000 to $49,999",Not sure,"2 or 4 Years of College Degree (AA, BA, BS)",3.0-3.39,4 times,I don’t follow a specific diet,4-7,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,3.0,3.0,3.0,2.0,3.0,2.8990066225165565,5 times,6 or 7 times,3 times,3 times,3 times,3 times,3 times,3 times,3 times,3 times,Never,3.0,3.0,3.0,3.0,6.0,Very low food security,26.0,High resilience,18.0,Likely to have a moderate effect,16.899006622516556,Moderate psychological distress
2022-09-20 15:59:16.750,Female,18-22,Yes,North America/Central America,I work seasonally,"4,999 to $9,999","$100,000 to $149,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.7-4.0,3 times,Vegetarian,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,Sometimes,Almost never,Fairly often,Very often,Fairly Often,Sometimes,Fairly Often,Fairly Often,Almost never,Sometimes,3.0,2.0,3.0,2.776141384388807,2.0,2.8990066225165565,5 times,6 or 7 times,Never,5 times or more,3 times,5 times or more,3 times,3 times,Never,3 times,3 times,0.0,2.0,0.0,0.0,0.0,High food security,20.0,Normal resilience,16.0,Likely to have a moderate effect,15.675148006905363,Moderate psychological distress
2022-09-21 12:05:36.641,Female,18-22,Yes,North America/Central America,11-20 hours,"$1 to $4,999","$20,000 to $29,999",Yes,"2 or 4 Years of College Degree (AA, BA, BS)",3.4-3.69,3 times,Western Diet,4-7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,Fairly often,Fairly often,Fairly often,Sometimes,Sometimes,Almost never,Almost never,Sometimes,Sometimes,Fairly often,3.0,3.0,3.0,3.0,3.0,3.0,2 times,4 times,5 times or more,4 times,3 times,1 time,1 time,1 time,3 times,1 time,Never,0.0,2.0,0.0,0.0,1.0,High food security,15.0,Normal resilience,13.0,Likely to have a moderate effect,18.0,Severe psychological distress
2022-09-21 12:09:43.363,Female,18-22,Yes,North America/Central America,11-20 hours,Prefer not to answer,"$90,000 to $99,999",Not sure,High School,3.7-4.0,3 times,I don’t follow a specific diet,4-7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,2.0,3.0,Almost never,Almost never,Sometimes,Sometimes,Sometimes,Almost never,Sometimes,Fairly Often,Fairly Often,Almost never,3.0,2.864229765013055,3.0,2.776141384388807,2.0,2.8990066225165565,3 times,6 or 7 times,Never,4 times,5 times or more,2 times,Never,3 times,4 times,3 times,Never,1.0,1.0,0.0,0.0,2.0,Low food security,10.0,Low resilience,14.0,Likely to have a moderate effect,16.539377771918417,Moderate psychological distress
2022-09-21 16:37:40.155,Female,18-22,Yes,North America/Central America,11-20 hours,"4,999 to $9,999","$90,000 to $99,999",Not sure,High School,3.4-3.69,2 times,I don’t follow a specific diet,12+,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Very often,Very often,Very often,Almost never,Almost never,Very often,Almost never,Almost never,Very Often,Very often,4.0,3.0,3.0,2.0,5.0,3.0,1 time,2 times,2 times,3 times,5 times or more,2 times,1 time,4 times,4 times,3 times,5 times or more,3.0,2.0,0.0,0.0,8.0,Very low food security,13.0,Low resilience,2.0,Likely to have a debilitating effect,20.0,Severe psychological distress
2022-09-22 12:16:26.101,Female,18-22,Yes,North America/Central America,Less than 10 hours,"$1 to $4,999","$100,000 to $149,999",No,High School,3.4-3.69,2 times,Western Diet,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,Sometimes,Fairly often,Sometimes,Sometimes,Very often,Almost never,Sometimes,Fairly Often,Sometimes,Almost never,3.0,2.0,3.0,2.776141384388807,2.0,2.8990066225165565,1 time,3 times,4 times,2 times,5 times or more,3 times,Never,3 times,3 times,3 times,3 times,0.0,3.0,0.0,0.0,0.0,High food security,23.0,High resilience,18.0,Likely to have a moderate effect,15.675148006905363,Moderate psychological distress
2022-09-22 12:22:52.436,Female,18-22,Yes,North America/Central America,Less than 10 hours,"$10,000 to $19,999","$100,000 to $149,999",No,High School,3.4-3.69,2 times,gluten free,8-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sometimes,Almost never,Fairly often,Fairly Often,Fairly Often,Fairly often,Sometimes,Fairly Often,Sometimes,Almost never,3.0,2.864229765013055,4.0,2.776141384388807,4.0,2.8990066225165565,2 times,6 or 7 times,3 times,4 times,5 times or more,4 times,2 times,3 times,5 times or more,4 times,3 times,1.0,2.0,4.0,4.0,0.0,High food security,24.0,High resilience,8.0,Likely to have a debilitating effect,19.539377771918417,Severe psychological distress
2022-09-23 18:43:42.432,Female,18-22,Yes,North America/Central America,21 to 30 hours,"$10,000 to $19,999","$60,000 to $69,999",Not sure,High School,2.7-2.99,2 times,I don’t follow a specific diet,4-7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,Sometimes,Fairly often,Very often,Sometimes,Never,Sometimes,Almost never,Almost never,Almost never,Sometimes,4.0,3.0,5.0,3.0,5.0,3.0,,Never,2 times,3 times,3 times,1 time,Never,1 time,Never,Never,Never,0.0,4.0,0.0,0.0,8.0,Very low food security,22.0,High resilience,13.0,Likely to have a moderate effect,23.0,Severe psychological distress
2022-09-23 18:50:22.530,Female,18-22,No,North America/Central America,Not applicable,"$50,000 to 74,999","$80,000 to $89,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.7-4.0,3 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,Fairly often,Sometimes,Very often,Sometimes,Sometimes,Almost never,Almost never,Sometimes,Fairly Often,Almost never,4.0,3.0,4.0,2.0,4.0,2.0,3 times,6 or 7 times,1 time,5 times or more,3 times,4 times,1 time,3 times,3 times,2 times,3 times,1.0,3.0,0.0,0.0,0.0,High food security,18.0,Normal resilience,17.0,Likely to have a moderate effect,19.0,Severe psychological distress
2022-09-23 18:53:26.390,Female,18-22,No,North America/Central America,Not applicable,"$20,000 to 29,999","$90,000 to $99,999",Not sure,High School,Not applicable,3 times,Western Diet,8-11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,Almost never,Almost never,Sometimes,Fairly Often,Very often,Never,Fairly Often,Fairly Often,Almost never,Almost never,2.0,2.864229765013055,3.2310838445807772,2.776141384388807,3.1576200417536535,2.8990066225165565,3 times,4 times,Never,5 times or more,5 times or more,5 times or more,5 times or more,5 times or more,4 times,2 times,1 time,1.0,2.0,0.0,0.0,2.0,Low food security,24.0,High resilience,7.0,Likely to have a debilitating effect,16.928081658252847,Moderate psychological distress
2022-09-23 18:58:54.539,Female,18-22,Yes,North America/Central America,I work seasonally,"30,000 to 49,999","$150,000 to $249,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.4-3.69,3 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Sometimes,Sometimes,Fairly often,Fairly Often,Very often,Fairly often,Fairly Often,Very often,Almost never,Almost never,4.0,2.0,2.0,2.0,2.0,2.0,3 times,2 times,3 times,3 times,5 times or more,5 times or more,1 time,3 times,2 times,5 times or more,5 times or more,4.0,2.0,0.0,4.0,0.0,High food security,24.0,High resilience,17.0,Likely to have a moderate effect,14.0,Moderate psychological distress
2022-09-23 19:09:07.735,Female,18-22,Yes,North America/Central America,31-40 hours,"4,999 to $9,999","$250,000 or more",No,High School,2.3-2.69,1 time,I don’t follow a specific diet,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,Very often,Fairly often,Very often,Sometimes,Almost never,Sometimes,Almost never,Sometimes,Fairly Often,Sometimes,2.0,3.0,3.0,3.0,4.0,3.0,2 times,Never,Never,1 time,1 time,1 time,5 times or more,2 times,2 times,3 times,Never,0.0,1.0,0.0,0.0,0.0,High food security,13.0,Low resilience,4.0,Likely to have a debilitating effect,18.0,Severe psychological distress
2022-09-23 19:13:38.560,Male,18-22,Yes,North America/Central America,Less than 10 hours,"4,999 to $9,999","$100,000 to $149,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.4-3.69,3 times,I don’t follow a specific diet,12+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,Very often,Sometimes,Very often,Sometimes,Almost never,Fairly often,Sometimes,Sometimes,Fairly Often,Very often,4.0,3.0,4.0,3.0,3.0,3.0,4 times,4 times,4 times,2 times,5 times or more,5 times or more,2 times,4 times,4 times,2 times,2 times,1.0,2.0,0.0,0.0,0.0,High food security,16.0,Normal resilience,6.0,Likely to have a debilitating effect,20.0,Severe psychological distress
2022-09-23 19:21:35.522,Female,18-22,No,North America/Central America,21 to 30 hours,"$20,000 to 29,999","$50,000 to $59,999",Yes,"2 or 4 Years of College Degree (AA, BA, BS)",3.0-3.39,2 times,I don’t follow a specific diet,8-11,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Fairly often,Fairly often,Fairly often,Almost never,Sometimes,Fairly often,Sometimes,Sometimes,Fairly Often,Fairly often,4.0,4.0,4.0,5.0,5.0,4.0,2 times,5 times,Never,5 times or more,5 times or more,2 times,3 times,3 times,5 times or more,1 time,1 time,2.0,4.0,1.0,0.0,2.0,Low food security,7.0,Low resilience,3.0,Likely to have a debilitating effect,26.0,Severe psychological distress
2022-09-23 20:25:24.618,Female,18-22,Yes,North America/Central America,11-20 hours,"4,999 to $9,999","$60,000 to $69,999",Not sure,High School,3.4-3.69,2 times,I don’t follow a specific diet,0-3,,0.0,0.0,1.0,1.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,Sometimes,Sometimes,Very often,Sometimes,Sometimes,Very often,Sometimes,Almost never,Fairly Often,Fairly often,4.0,3.0,5.0,3.0,3.0,3.0,2 times,1 time,Never,5 times or more,5 times or more,Never,Never,5 times or more,4 times,4 times,Never,0.0,1.0,0.0,0.0,3.0,Low food security,12.0,Low resilience,11.0,Likely to have a moderate effect,21.0,Severe psychological distress
2022-09-23 20:34:58.353,Female,18-22,Yes,North America/Central America,11-20 hours,"4,999 to $9,999","$60,000 to $69,999",Not sure,"2 or 4 Years of College Degree (AA, BA, BS)",3.0-3.39,2 times,I don’t follow a specific diet,0-3,1.0,1.0,1.0,,1.0,0.0,,,3.0,2.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,Almost never,Fairly often,Very often,Fairly Often,Sometimes,Sometimes,Almost never,Sometimes,Fairly Often,Very often,4.0,3.0,5.0,4.0,5.0,2.0,2 times,Never,3 times,1 time,3 times,2 times,Never,2 times,3 times,2 times,3 times,1.0,3.0,0.0,0.0,4.0,Low food security,16.0,Normal resilience,6.0,Likely to have a debilitating effect,23.0,Severe psychological distress
2022-09-23 20:39:38.170,Female,18-22,Yes,North America/Central America,21 to 30 hours,"$1 to $4,999","$80,000 to $89,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.0-3.39,,Pescatarian ,0-3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,0.0,3.0,2.0,2.0,Sometimes,Sometimes,Fairly often,Fairly Often,Sometimes,Almost never,Sometimes,Sometimes,Very Often,Sometimes,3.0,2.0,3.0,2.776141384388807,3.0,2.0,,6 or 7 times,2 times,4 times,5 times or more,5 times or more,2 times,3 times,Never,3 times,2 times,4.0,3.0,0.0,0.0,0.0,High food security,18.0,Normal resilience,17.0,Likely to have a moderate effect,15.776141384388808,Moderate psychological distress
2022-09-23 21:21:01.382,Female,18-22,Yes,North America/Central America,31-40 hours,"$10,000 to $19,999","$20,000 to $29,999",Yes,"2 or 4 Years of College Degree (AA, BA, BS)",3.7-4.0,2 times,I don’t follow a specific diet,0-3,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,Very often,Fairly often,Very often,,,,,,,,3.0,2.0,3.0,2.0,4.0,2.0,2 times,2 times,3 times,5 times or more,,,,,,,Never,1.0,2.0,0.0,0.0,4.0,Low food security,23.0,High resilience,7.0,Likely to have a debilitating effect,16.0,Moderate psychological distress
2022-09-23 21:32:02.685,Female,18-22,Yes,North America/Central America,11-20 hours,"$10,000 to $19,999","$40,000 to $49,999",Not sure,High School,Not applicable,5 times,Western Diet,0-3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,Fairly often,Fairly often,Very often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Fairly often,4.0,3.0,4.0,3.0,3.0,4.0,5 times,Never,2 times,1 time,5 times or more,3 times,Never,1 time,2 times,3 times,Never,3.0,3.0,2.0,0.0,0.0,High food security,15.0,Normal resilience,12.0,Likely to have a moderate effect,21.0,Severe psychological distress
2022-09-24 12:13:09.316,Female,18-22,Yes,North America/Central America,I work seasonally,"$1 to $4,999","$100,000 to $149,999",No,High School,3.4-3.69,4 times,Vegetarian,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,Fairly often,Fairly often,Fairly often,Sometimes,Sometimes,Fairly often,Sometimes,Almost never,Almost never,Fairly often,4.0,3.0,2.0,2.0,4.0,2.0,3 times,6 or 7 times,4 times,4 times,1 time,3 times,3 times,2 times,Never,4 times,2 times,0.0,2.0,0.0,0.0,0.0,High food security,20.0,Normal resilience,9.0,Likely to have a debilitating effect,17.0,Moderate psychological distress
2022-09-25 15:02:55.732,Male,18-22,Yes,North America/Central America,31-40 hours,"$1 to $4,999","Less than $10,000",No,High School,1.5-1.99,1 time,I don’t follow a specific diet,12+,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,0.0,Fairly often,Sometimes,Very often,Fairly Often,Fairly Often,Fairly often,Sometimes,Sometimes,Sometimes,Fairly often,4.0,3.0,3.0,3.0,3.0,3.0,1 time,Never,3 times,5 times or more,3 times,2 times,3 times,1 time,3 times,1 time,Never,0.0,2.0,1.0,0.0,7.0,Very low food security,13.0,Low resilience,16.0,Likely to have a moderate effect,19.0,Severe psychological distress
2022-09-26 10:20:12.390,Male,18-22,Yes,North America/Central America,I work seasonally,"$1 to $4,999","$100,000 to $149,999",No,High School,3.7-4.0,5 times,"I do not follow a diet but due to the rhythm of my systems i essentially partake in intermittent fasting (no breakfast, only eat for about an 8 hour time period)",0-3,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,Sometimes,Fairly often,Sometimes,Very often,Fairly Often,Almost never,Sometimes,Almost never,Never,Sometimes,4.0,2.864229765013055,3.0,3.0,4.0,2.0,5 times,1 time,1 time,5 times or more,2 times,2 times,1 time,4 times,5 times or more,1 time,1 time,2.0,2.0,4.0,0.0,3.0,Low food security,23.0,High resilience,19.0,Likely to have a moderate effect,18.864229765013057,Severe psychological distress
2022-09-26 11:17:44.539,Female,18-22,Yes,North America/Central America,Less than 10 hours,"$1 to $4,999","$250,000 or more",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.7-4.0,2 times,I don’t follow a specific diet,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,Sometimes,Almost never,Fairly often,Fairly Often,Sometimes,Almost never,Sometimes,Fairly Often,Almost never,Almost never,3.0,2.0,5.0,2.776141384388807,3.1576200417536535,2.8990066225165565,2 times,6 or 7 times,5 times or more,2 times,3 times,1 time,1 time,3 times,3 times,Never,1 time,1.0,0.0,0.0,0.0,0.0,High food security,25.0,High resilience,21.0,Likely to have a moderate effect,18.832768048659016,Severe psychological distress
2022-09-26 12:13:49.426,Female,18-22,Yes,North America/Central America,I work seasonally,"$1 to $4,999","$150,000 to $249,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.7-4.0,5 times,Vegan,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,Almost never,Almost never,Sometimes,Very often,Very often,Almost never,Fairly Often,Very often,Sometimes,Almost never,2.0,2.864229765013055,3.0,2.0,3.1576200417536535,2.8990066225165565,4 times,3 times,5 times or more,Never,Never,5 times or more,2 times,4 times,Never,3 times,4 times,0.0,0.0,0.0,0.0,0.0,High food security,23.0,High resilience,24.0,Likely to have an enhancing effect,15.920856429283265,Moderate psychological distress
2022-09-26 12:28:52.370,Female,18-22,Yes,North America/Central America,I work seasonally,"$1 to $4,999","$250,000 or more",Not sure,"2 or 4 Years of College Degree (AA, BA, BS)",3.7-4.0,,Vegetarian,12+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,Sometimes,Fairly often,Fairly often,Almost never,Almost never,Sometimes,Sometimes,Never,Sometimes,Fairly often,4.0,5.0,3.0,4.0,5.0,5.0,3 times,Never,5 times or more,3 times,5 times or more,5 times or more,3 times,3 times,Never,5 times or more,4 times,3.0,2.0,0.0,0.0,0.0,High food security,19.0,Normal resilience,19.0,Likely to have a moderate effect,26.0,Severe psychological distress
2022-09-26 12:48:23.311,Male,18-22,Yes,North America/Central America,I work seasonally,"$1 to $4,999","$150,000 to $249,999",No,High School,2.7-2.99,4 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,Sometimes,Very often,Very often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Almost never,Fairly often,4.0,2.864229765013055,4.0,2.776141384388807,2.0,2.8990066225165565,3 times,5 times,4 times,1 time,Never,4 times,2 times,5 times or more,5 times or more,5 times or more,1 time,0.0,1.0,0.0,0.0,0.0,High food security,23.0,High resilience,15.0,Likely to have a moderate effect,18.539377771918417,Severe psychological distress
2022-09-26 18:42:17.255,Female,18-22,Yes,North America/Central America,I work seasonally,"$1 to $4,999","$90,000 to $99,999",No,High School,3.7-4.0,6-7 times,I don’t follow a specific diet,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,Sometimes,Fairly often,Fairly often,Fairly Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,4.0,2.0,4.0,2.776141384388807,2.0,2.8990066225165565,1 time,5 times,2 times,5 times or more,3 times,5 times or more,4 times,5 times or more,5 times or more,5 times or more,Never,0.0,1.0,0.0,0.0,0.0,High food security,22.0,High resilience,16.0,Likely to have a moderate effect,17.675148006905363,Out of range
2022-09-26 20:05:36.910,Female,40-49,No,North America/Central America,Not applicable,"$20,000 to 29,999","$40,000 to $49,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",Not applicable,3 times,Western Diet,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,Never,Almost never,Almost never,Very often,Fairly Often,Almost never,Fairly Often,Fairly Often,Almost never,Never,2.0,2.864229765013055,2.0,2.776141384388807,2.0,2.8990066225165565,2 times,1 time,4 times,4 times,5 times or more,5 times or more,2 times,3 times,2 times,1 time,2 times,2.0,1.0,0.0,0.0,0.0,High food security,23.0,High resilience,13.0,Likely to have a moderate effect,14.539377771918417,Moderate psychological distress
